"明かす";"akasu";"untuk melewati (malam); untuk menghabiskan, untuk mengungkapkan; untuk membocorkan; untuk mengungkap, untuk membuktikan; untuk memverifikasi"
"赤ちゃん";"akachan";"Sayang; bayi"
"あからさま";"akarasama";"polos; jujur; membuka; langsung; mudah; tidak malu-malu; menyolok"
"赤らむ";"akaramu";"menjadi merah; untuk memerah; memerah"
"明るい";"akarui";"lampu; cukup terang, terang (berwarna); berwarna cerah, ceria; terang; bersemangat; cerah (misalnya disposisi), mendorong (untuk masa depan suatu proyek, dll.); menjanjikan; prospek yang adil, akrab (dengan); berpengetahuan (tentang); berpengalaman (dalam), adil (misalnya politik); membersihkan; tidak memihak"
"上がり";"agari";"bangkit; meningkatkan; pendakian, pendapatan; hasil; (tanaman) hasil; kembali; keuntungan, penyelesaian; akhir; selesai, hasil akhir (misalnya kerajinan tangan); bagaimana sesuatu terjadi; selesai, penyelesaian (dalam permainan papan atau kartu, dll.), teh hijau (khususnya di restoran sushi), setelah (hujan, sakit, dll.), mantan- (misalnya mantan birokrat); mantan"
"上がる";"agaru";"naik; untuk datang; untuk naik; untuk diangkat, untuk masuk (khususnya dari luar ruangan); untuk masuk, untuk masuk (sekolah); untuk naik ke kelas berikutnya, untuk keluar (dari air); untuk datang ke darat, untuk meningkatkan, untuk meningkatkan; untuk membuat kemajuan, untuk dipromosikan; untuk dimuka, untuk dihasilkan (dari keuntungan, dll.), untuk terjadi (khususnya hasil yang menguntungkan), untuk mencukupi (untuk menutupi pengeluaran, dll.), untuk diselesaikan; harus dilakukan; berakhir, (hujan) berhenti; untuk mengangkat, untuk berhenti (berfungsi dengan benar); untuk memotong; untuk memberikan; mati, menang (dalam permainan kartu, dll.), ditangkap, muncul (bukti, dll.), digoreng, diucapkan dengan lantang, menjadi gugup; untuk mendapatkan demam panggung, untuk dipersembahkan (kepada para dewa, dll.), untuk pergi; untuk mengunjungi, untuk makan; untuk minum, untuk didaftarkan (sebagai calon), untuk mengabdi (di rumah majikannya), untuk pergi ke utara, untuk menjadi lengkap; menyelesaikan"
"あきらめ";"akirame";"pengunduran diri; penerimaan; penghiburan"
"あきれる";"akireru";"menjadi kagum; terkejut; menjadi heran; menjadi tercengang; merasa jijik; menjadi jengkel; menjadi muak"
"悪";"aku ; waru";"kejahatan, (peran) penjahat (di teater, dll.); Orang jahat ; orang jahat; bajingan; anak nakal, hal buruk; Tukang onar"
"あくどい";"akudoi";"mencolok; menyolok; keras, bengkok; jahat; tidak menyenangkan; tidak jujur"
"悪日";"akunichi ; akubi";"hari yang kurang beruntung"
"明くる";"akuru";"berikutnya (siang, pagi, dll); mengikuti"
"憧れ";"akogare";"kerinduan; aspirasi; pemujaan; kekaguman"
"あご";"ago";"rahang; dagu, duri (dari kail) ; mengatakan kebenaran ; mengangguk setuju"
"麻";"asa ; o";"ganja (Cannabis sativa); rami (tanaman), rami (serat); linen; lenan; rami"
"明後日";"asatte ; myougonichi";"lusa, salah (misalnya arah)"
"あさねぼう";"asanebou";"tidur berlebihan; terlambat bersinar"
"浅ましい";"asamashii";"malang; menderita; memalukan; berarti; tercela; hina"
"字";"aza ; ji ; azana";"bagian desa ; karakter (khususnya kanji); surat; teks tertulis, tulisan tangan, kata... (misalnya "kata L" = "cinta") ; Nama kesopanan Tionghoa (nama yang sebelumnya diberikan kepada pria dewasa Tionghoa, digunakan sebagai pengganti nama pemberian mereka dalam situasi formal), nama panggilan, bagian desa"
"欺く";"azamuku";"untuk menipu; untuk mengelabui; untuk membodohi, menjadi... seperti... (misalnya "secerah siang hari", "seindah mawar")"
"鮮やか";"azayaka";"jelas; terang; cemerlang; jernih; segar; bersemangat, terampil; trampil; mahir; gesit; cekatan; cemerlang; cantik; Bagus; bagus sekali"
"あざ笑う";"azawarau";"untuk ditertawakan; untuk mengejek; mengejek; untuk mengolok-olok; untuk mencibir"
"味わい";"ajiwai";"rasa, pesona; menarik; minat; arti; makna"
"焦る";"aseru";"Terburu-buru; menjadi tidak sabar; menjadi cemas (melakukan); resah, menjadi ketakutan; panik; menjadi bingung; terkejut"
"彼処";"asoko ; asuko ; kashiko ; ako";"di sana; tempat itu; kamu-tahu-di mana, alat kelamin; bagian privat; wilayah bawah, sejauh itu; yang banyak; titik itu"
"値";"atai ; chi ; ne";"harga; biaya, nilai; bernilai; manfaat, nilai ; tingkat; nilai ; harga; biaya, nilai; bernilai; kemampuan"
"値する";"ataisuru";"menjadi berharga; untuk menjadi layak; untuk layak; pantas"
"辺り";"atari ; hotori ; watari";"(di) lingkungan; lingkungan; sekitarnya; di dekat sini, sekitar; tentang; atau sekitar itu, misalnya; mengatakan; seperti ; sisi (khususnya badan air); tepian; bank; pantai"
"当たり";"atari";"tekan, sukses, tebak; prediksi, keramahan, sensasi; sentuhan, memar (pada buah), situasi di mana batu atau rantai batu dapat tersangkut pada langkah selanjutnya (dalam permainan go), gigitan (ikan di kail); mogok, per; setiap"
"当たり前";"atarimae";"alami; wajar; jelas, biasa; umum; norma"
"あちこち";"achikochi";"di sana-sini; semuanya; di mana pun; selama; seluruh, untuk mendapatkan segala sesuatunya dalam urutan yang salah (belakang ke depan); menjadi kacau"
"あちらこちら";"achirakochira";"di sana-sini; semuanya; di mana pun; selama; seluruh, untuk mendapatkan segala sesuatunya dalam urutan yang salah (belakang ke depan); menjadi kacau"
"悪化";"akka";"(menderita) kemunduran; semakin buruk; kejengkelan; degenerasi; korupsi"
"あっけない";"akkenai";"tidak memuaskan; mengecewakan; mendadak; tidak cukup; terlalu cepat; terlalu pendek; berakhir terlalu cepat"
"あっさり";"assari";"dengan mudah; segera; dengan cepat; datar (menolak), ringan (makanan berbumbu, riasan, dll); terus terang; secara sederhana"
"圧迫";"appaku";"tekanan, penindasan; penekanan"
"扱い";"atsukai";"perlakuan; melayani; berurusan dengan); penanganan; manajemen, penanganan (mesin, perkakas, dll.); operasi; gunakan, perlakukan sebagai; memperlakukan seperti"
"集まる";"atsumaru";"berkumpul; untuk mengumpulkan; untuk berkumpul"
"あつらえる";"atsuraeru";"untuk memberi perintah; untuk memesan; telah dibuat sesuai pesanan"
"圧力";"atsuryoku";"tekanan; stres, tekanan (misalnya politik); paksaan; memutar lengan"
"あて";"ate";"SAYA ; tujuan; obyek; akhir, harapan; prospek, sesuatu yang bisa diandalkan, makanan ringan yang disajikan dengan minuman beralkohol, pad; penjaga, pukulan; teguran, ditujukan kepada, per ; ayah"
"当て";"ate";"tujuan; obyek; akhir, harapan; prospek, sesuatu yang bisa diandalkan, makanan ringan yang disajikan dengan minuman beralkohol, pad; penjaga, pukulan; teguran, ditujukan kepada, per"
"当て字";"ateji";"kanji digunakan sebagai simbol fonetik, bukan untuk maknanya; karakter setara fonetik; karakter pengganti, kanji digunakan untuk maknanya, terlepas dari bacaannya"
"当てはまる";"atehamaru";"untuk menerapkan (aturan); untuk dapat diterapkan; untuk berada di bawah (suatu kategori); untuk memenuhi; untuk tetap benar"
"当てはめる";"atehameru";"untuk melamar; untuk beradaptasi"
"あてる";"ateru";"untuk menetapkan; untuk mengesampingkan ; untuk menekan, untuk mengekspos, untuk menerapkan (misalnya patch); untuk memakai; untuk melawan; untuk bertahan; untuk menahan, untuk membagikan; memanggil seseorang (misalnya di kelas), menebak (jawaban), membuat pukulan (misalnya dalam lotere) ; untuk memukul sesuatu yang ditujukan (dengan jahat); untuk mendapatkan hadiah (lotere, dll.) ; untuk mengatasi"
"跡継ぎ";"atotsugi";"ahli waris; pewaris, penerus"
"後回し";"atomawashi";"menunda"
"貴女";"anata ; kijo";"kamu sayang; Sayang ; kamu, wanita bangsawan; wanita"
"彼の";"ano ; kano";"itu ; itu terkenal..."
"あふれる";"afureru";"meluap; untuk meluap; banjir"
"油絵";"aburae";"lukisan cat minyak"
"あぶる";"aburu";"untuk menghangatkan (misalnya tangan di atas api); untuk mengeringkan, untuk bersulang; memanggang; untuk memanggang; hangus"
"あべこべ";"abekobe";"kebalikan; di depan; terbalik; balik; kembali ke depan"
"甘い";"amai ; umai";"rasanya manis; manis; bergula, harum (berbau); manis (musik), asin ringan; sedikit garam; tidak pedas, naif; terlalu optimis; lembut; dermawan; sabar; mudah bergaul; toleran, setengah hati; tidak diselesaikan dengan benar, tidak mencukupi; tidak memuaskan; tidak memadai; longgar, ringan, menggoda; menarik; memikat ; mahir; trampil; cerdik; pakar; bijak; sukses, lezat; menggugah selera; enak, beruntung; bagus sekali; menjanjikan"
"甘える";"amaeru";"berperilaku seperti anak manja; untuk menjilat, untuk mengambil keuntungan dari; untuk berasumsi (misalnya kebajikan orang lain); tergantung"
"甘口";"amakuchi";"rasa manis; kelembutan, sanjungan, kebodohan"
"雨具";"amagu";"perlengkapan hujan"
"余り";"amari ; anmari";"sisa; istirahat; keseimbangan; kelebihan; sisa (makanan), (tidak) sangat; (tidak) banyak, terlalu banyak; berlebihan; terlalu, ekstrim; Besar; berat; luar biasa besar; mengerikan, lebih dari; lebih"
"網";"ami ; mou";"bersih; jaring, jaring ; jaringan"
"操る";"ayatsuru";"untuk mengoperasikan (misalnya mesin); untuk menangani; untuk mengelola; kontrol; untuk bermanuver; untuk mengarahkan, agar menguasai (suatu bahasa); mahir bermain (alat musik), bekerja (boneka); untuk menarik tali boneka, untuk memanipulasi (seseorang, opini publik, dll.); untuk menarik senar; untuk mengontrol dari bayang-bayang; menjadi dalang"
"あやふや";"ayafuya";"tidak pasti; tidak jelas; ambigu"
"危ぶむ";"ayabumu";"takut; meragukan; merasa was-was tentang; perlu dikhawatirkan; menjadi cemas tentang; untuk menjadi khawatir tentang"
"過ち";"ayamachi";"kesalahan; ketidakbijaksanaan; kecerobohan"
"誤る";"ayamaru";"untuk membuat kesalahan (dalam); untuk melakukan kesalahan; melakukan hal yang salah; berbuat salah, salah; menjadi salah; keliru, menyesatkan; untuk menyesatkan"
"歩み";"ayumi";"berjalan, kecepatan; langkah, kursus (sejarah, kehidupan seseorang, dan sebagainya); kemajuan; maju; pengembangan, pitch (sekrup, dll.)"
"歩む";"ayumu";"berjalan; berjalan kaki, menapak (jalan kiasan); mengikuti; untuk memimpin (kehidupan); untuk mengalami, untuk maju menuju (misalnya solusi); untuk berangkat (misalnya di jalan menuju kehancuran, kehancuran, dll.); untuk memulai (di jalan menuju...)"
"あら";"ara";"Oh; ah ; baru; tidak terpakai, baru, jelas; alami ; bagian tulang yang tersisa (ikan setelah dipotong), cacat (khususnya manusia); kesalahan; cacat, sekam padi, kasar, mentah; alami; liar ; tempat bertengger bermata gergaji (Niphon spinosus)"
"予め";"arakajime";"sebelumnya; di muka"
"荒らす";"arasu";"untuk membuang sampah; untuk menghancurkan; untuk merusak, menyerang; untuk membobol, untuk melakukan troll (misalnya forum web); untuk mengirim spam"
"粗筋";"arasuji";"garis besar; ringkasan; argumen"
"争い";"arasoi";"sengketa; perselisihan; pertengkaran; pertikaian; konflik; persaingan; kontes"
"改まる";"aratamaru";"untuk diperbarui; untuk berubah, untuk ditingkatkan; untuk direformasi; untuk direvisi; untuk dikoreksi, untuk berdiri pada upacara; bersikap formal, mengambil keadaan yang lebih buruk (dari suatu penyakit); untuk mengambil langkah serius"
"荒っぽい";"arappoi";"liar; brutal; berperilaku kasar; kasar, kasar (misalnya pekerjaan); mentah; kasar; ceroboh"
"凡ゆる";"arayuru";"semua; setiap"
"あられ";"arare";"hujan es (khususnya bola es di bawah 5 mm); grapel, potong dadu; kubus kecil, potongan mochi panggang (biasanya dibumbui dengan kecap, dll.)"
"現われ";"araware";"perwujudan; manifestasi; materialisasi; ekspresi; indikasi"
"現われる";"arawareru";"muncul; untuk terlihat; menjadi terlihat; untuk keluar; untuk mewujudkan; untuk terwujud; untuk diwujudkan, untuk diungkapkan (misalnya emosi); menjadi jelas (misalnya tren, efek)"
"有難う";"arigatou";"Terima kasih"
"有りのまま";"arinomama";"kebenaran; fakta; apa adanya; seperti kamu; jujur; polos"
"有様";"ariyou ; arisama";"negara; kondisi; keadaan; penglihatan; tontonan, sebagaimana seharusnya; keadaan ideal, kebenaran"
"ある";"aru";"menjadi; untuk eksis; untuk hidup, untuk memiliki, untuk ditempatkan, untuk dilengkapi dengan, untuk terjadi; akan terjadi ; tertentu...; beberapa..."
"あるいは";"aruiha";"atau; baik... atau, mungkin, beberapa... dan lainnya...; kadang-kadang... dan di lain waktu... ; unggul, melampaui, jika, mungkin"
"あれこれ";"arekore";"ini dan itu; ini atau itu; satu atau lain hal; kesana kemari, berkeliling; tentang; dengan kasar; hampir"
"合わす";"awasu";"untuk mencocokkan (irama, kecepatan, dll.), untuk bergabung bersama; untuk bersatu; untuk menggabungkan; untuk menambahkan, untuk menghadapi; menjadi lawan (seseorang), untuk membandingkan; untuk memeriksa, menyebabkan pertemuan (misalnya nasib yang tidak menyenangkan), untuk ditempatkan bersama; untuk menghubungkan; untuk tumpang tindih, untuk mencampur; untuk menggabungkan, untuk menempatkan pisau ke pisau; untuk bertarung"
"合わせ";"awase";"bersama-sama; di depan; menghadapi"
"あわただしい";"awatadashii";"sibuk; keburu; bingung"
"あわてる";"awateru";"menjadi bingung (bingung, tidak terorganisir, tidak terorganisir); menjadi bingung; panik, terburu-buru; untuk terburu-buru; untuk mempercepat"
"暗殺";"ansatsu";"pembunuhan"
"暗算";"anzan";"aritmatika mental"
"暗示";"anji";"petunjuk; saran"
"案じる";"anjiru";"menjadi cemas atau khawatir; untuk merenungkan (dengan cemas); takut, untuk menyelidiki; mempertimbangkan; merencanakan, menepuk; untuk menggosok; untuk mengambil pedang di tangan seseorang"
"安静";"ansei";"istirahat; diam"
"案の定";"annojou";"seperti yang dipikirkan seseorang; seperti biasanya; tentu saja"
"いい加減";"iikagen";"tidak bertanggung jawab; acuh tak acuh; ceroboh, suam-suam kuku; setengah matang; setengah hati; tidak jelas, masuk akal; sedang, sangat; lumayan; lebih tepatnya; cantik"
"言い訳";"iiwake";"alasan, penjelasan"
"家出";"iede";"melarikan diri dari rumah; kawin lari, tamasya; keluar, menjadi biksu Buddha; memasuki imamat"
"生かす";"ikasu";"untuk memanfaatkan (yang terbaik); untuk dimanfaatkan dengan baik; untuk memanfaatkan (keterampilan, atribut, pengalaman, dll.); untuk memanfaatkan (pengalaman, dll.), untuk membiarkan hidup; untuk tetap hidup, untuk menghidupkan kembali; untuk menyadarkan, untuk memulihkan (bagian yang dihapus; dalam koreksi)"
"如何に";"ikani";"Bagaimana; dengan cara apa, berapa (banyak); sejauh mana, namun (banyak); tidak peduli bagaimana, hei; oi"
"如何にも";"ikanimo ; dounimo";"Memang; Sungguh; sungguh-sungguh; hanya (seperti), sangat; sama sekali, tentu saja; tentu; untuk ya ; (tidak) dengan cara apapun; sama sekali tidak; sama sekali, sangat; putus asa"
"怒り";"ikari";"amarah; kemarahan"
"いがむ";"igamu";"untuk melengkung; untuk membungkuk; untuk memutarbalikkan, menjadi sesat; menjadi menyesatkan (pandangan, pikiran, dll.); menjadi terdistorsi; menjadi berbutir silang"
"粋";"iki ; sui";"cantik; cerdas; bergaya; gurih; Dihilangkan; canggih, pemahaman; penuh perhatian; penuh pertimbangan; berakal, akrab dengan kesenangan duniawi (khususnya hubungan seksual, distrik geisha, dan distrik lampu merah) ; esensi; terbaik; krim, cantik; cerdas; bergaya; gurih; Dihilangkan; canggih, perhatian; memahami; penuh pertimbangan; bijaksana, akrab dengan kesenangan duniawi (khususnya hubungan seksual, distrik geisha, dan distrik lampu merah)"
"域外";"ikigai";"di luar daerah tersebut"
"意気込む";"ikigomu";"menjadi antusias; menjadi bersemangat; menjadi tertarik"
"経緯";"ikisatsu ; keii ; tatenuki ; tateyoko";"rincian; seluruh cerita; urutan peristiwa; kronologi; keadaan; bagaimana hal itu dimulai; bagaimana keadaan menjadi seperti ini, garis bujur dan garis lintang, melengkung dan melengkung; melengkung dan guk"
"行き違い";"ikichigai ; yukichigai";"menyeberang tanpa bertemu (misalnya surat di pos, orang di jalan); tersesat, perbedaan pendapat; salah paham; pengasingan; pertentangan"
"行き成り";"ikinari ; yukinari";"tiba-tiba; tanpa peringatan"
"異議";"igi";"keberatan; perbedaan pendapat; protes"
"いく";"iku";"beberapa, banyak, berapa banyak; berapa, sangat; banyak ; untuk pergi; untuk bergerak (dalam arah atau menuju lokasi tertentu); untuk menuju (menuju); untuk diangkut (menuju); untuk mencapai, untuk melanjutkan; terjadi, untuk melewati; datang dan pergi, berjalan, untuk mati; meninggal, melakukan (dengan cara tertentu), mengalir, melanjutkan, mengalami orgasme; datang; untuk cum, tersandung; untuk menjadi tinggi; mengalami halusinasi akibat obat ; vital; jantan; hidup ; menghormati; perasaan kagum; takut ; untuk hidup; untuk ada, untuk menghidupkan ; menghasilkan, melahirkan; mendidik ; berbau manis, kaya aroma; (Tidak bisa.) untuk bergerak, pukul"
"戦";"ikusa ; sen";"perang; pertarungan; kampanye; melawan, pasukan; kekuatan ; perang; pertarungan, pertandingan; permainan; kompetisi"
"育成";"ikusei";"membesarkan; pelatihan; membina; penanaman; promosi"
"幾多";"ikuta";"banyak; banyak sekali"
"活ける";"ikeru";"untuk merangkai (bunga); menanam, hidup"
"異見";"iken";"berbeda pendapat; keberatan"
"移行";"ikou";"beralih ke; migrasi; transisi"
"意向";"ikou";"maksud; ide; kecenderungan; mengharapkan"
"いざ";"iza";"Sekarang; datang sekarang; Sehat"
"衣装";"ishou";"pakaian; kostum; garmen; gaun"
"意地";"iji";"sikap keras kepala; ketegaran; tekad; kebanggaan, watak; sifat, nafsu makan; menginginkan; ketamakan"
"いじめる";"ijimeru";"untuk memperlakukan dengan buruk; untuk menindas; untuk menyiksa; untuk memilih; menggoda; menjadi kejam terhadap; menganiaya, bersikap keras (misalnya tubuh seseorang); untuk memperlakukan dengan kasar"
"移住";"ijuu";"migrasi; imigrasi"
"いじる";"ijiru";"ke jari; menyentuh; bermain dengan; untuk bermain-main, untuk membuat perubahan; untuk bermain-main; untuk mengutak-atik, mencoba-coba; untuk dilakukan sebagai hobi; untuk bermain-main dengan, meraba-raba; untuk meraba-raba (di saku, tas, dll.)"
"何処";"izuko ; izuku ; iduko ; doko ; idoko";"Di mana; tempat apa, berapa (panjang, jauh); sejauh mana"
"異性";"isei";"isomerisme lawan jenis"
"遺跡";"iseki";"reruntuhan bersejarah (peninggalan, peninggalan); situs arkeologi"
"依然";"izen";"tetap; masih; seperti yang telah terjadi"
"依存";"izon ; ison";"ketergantungan; kepercayaan"
"委託";"itaku";"mempercayakan (sesuatu kepada seseorang); pengiriman (barang); menugaskan seseorang untuk bertanggung jawab; Komisi"
"悪戯";"itazura ; itadura ; akugi ; waruzare ; warujare";"Tukang onar; lelucon; menipu; lelucon praktis, waktu luang; hobi, bermain (pemantik api, dll.); bermain-main dengan; menghibur diri dengan; merusak, perilaku tidak senonoh; pelanggaran seksual; kekerasan seksual; penganiayaan; memperkosa ; lelucon yang menyinggung"
"頂";"itadaki";"mahkota (kepala); puncak (gunung); puncak menara, kemenangan mudah untuk satu, sesuatu diterima"
"いただきます";"itadakimasu";"terima kasih (untuk makanan yang baru saja disajikan); Saya menerima (makanan ini)"
"至って";"itatte";"sangat banyak; sangat"
"痛む";"itamu";"untuk menyakiti; sakit; merasakan sakit, terluka; menjadi manja (misalnya makanan); menjadi rusak"
"痛める";"itameru ; yameru";"untuk menyakiti; melukai; menyebabkan rasa sakit, membahayakan; untuk menghancurkan; untuk merusak, khawatir; mengganggu; untuk berduka; menimpa, menyebabkan kerugian finansial; untuk melukai kantong seseorang ; sakit, sakit"
"いためる";"itameru";"untuk menyakiti; melukai; menyebabkan rasa sakit, membahayakan; untuk menghancurkan; untuk merusak, khawatir; mengganggu; untuk berduka; menimpa, menyebabkan kerugian finansial; untuk melukai kantong seseorang ; untuk menggoreng; untuk menumis ; rawat kulit, kulit ikan hiu, dan lain-lain dengan lem lalu tumbuk hingga keras"
"労る";"itawaru";"kasihan; untuk bersimpati dengan; untuk memperlakukan dengan simpati; menghibur; untuk bersikap baik kepada; untuk menghargai, merawat (misalnya cedera); untuk peduli; untuk merawat; menenangkan"
"懐く";"idaku ; udaku ; natsuku ; nazuku ; naduku";"untuk menggendong (misalnya bayi); untuk merangkul; untuk memeluk, memiliki (pikiran atau perasaan); untuk memegang; untuk memendam (kecurigaan, keraguan, dll); ke pelabuhan; untuk menanggung (dendam, niat buruk, dll.); untuk menghibur (harapan, ilusi, dll.); untuk dihargai (misalnya ambisi) ; untuk menggendong (misalnya bayi); untuk merangkul; memeluk ; untuk menjadi terikat (ke); untuk mengambil (ke); menjadi penuh kasih sayang (dengan); untuk dijinakkan"
"市";"ichi ; shi";"pasar; adil ; kota"
"位地";"ichi";"tempat; situasi; posisi; lokasi"
"いちいち";"ichiichi";"satu per satu; secara terpisah, setiap orang; masing-masing dan setiap; tanpa kelalaian; sepenuhnya; secara terperinci"
"一概に";"ichigaini";"tanpa syarat; sebagai aturan"
"一言";"ichigen ; ichigon ; hitokoto";"kata tunggal; beberapa kata; komentar singkat"
"著しい";"ichijirushii";"menyolok; luar biasa; besar"
"一同";"ichidou";"semua hadir; semua pihak; kita semua"
"一人";"ichinin ; hitori";"satu orang, sendirian; menyendiri, menjadi lajang; belum menikah, oleh diri sendiri; sendirian, hanya; secara sederhana"
"一部";"ichibu";"satu bagian; satu porsi; beberapa, satu salinan (misalnya dokumen)"
"一部分";"ichibubun";"satu bagian; satu porsi"
"一別";"ichibetsu";"perpisahan"
"一面";"ichimen";"satu wajah; satu permukaan, seluruh permukaan, satu aspek; satu sisi, (di) sisi lain, satu benda datar dan lebar, halaman depan (misalnya koran)"
"一様";"ichiyou";"seragam; setara; bahkan; sama; identik, umum; biasa"
"一律";"ichiritsu";"seragam; bahkan; secara menyeluruh; setara"
"一連";"ichiren";"seri; rantai; urutan, dua rim (yaitu 1000 lembar kertas), ayat; bait"
"一括";"ikkatsu";"menyatu; menyimpulkan; bundel; kelompok"
"一気";"ikki";"satu nafas, chug!; minum!"
"一挙に";"ikkyoni";"dalam satu pukulan; dengan satu gerakan"
"一見";"ikken ; ichigen";"Lihat; melihat sekilas; sekilas, tampaknya; pada pandangan pertama; sejujurnya, pertemuan pertama ; kunjungan pertama ke penginapan, restoran, dll tanpa perkenalan"
"一向";"ikkou ; hitasura ; hitaburu";"sama sekali; sangat, (tidak) sama sekali; (tidak sedikitpun; (tidak) sedikit pun, dengan sungguh-sungguh; dengan tegas, Jōdo Shinshū ; dengan sungguh-sungguh; dengan sepenuh hati; setia; semata-mata ; bertekad; berpikiran tunggal; maksud; putus asa; liar"
"一切";"issai";"semua; semuanya; keseluruhan, mutlak (tidak); (sama sekali tidak; (tidak ada sama sekali; tanpa terkecuali"
"一昨昨日";"issakusakujitsu ; sakiototsui ; sakiototoi";"dua hari sebelum kemarin; tiga hari yang lalu (lalu)"
"一心";"isshin";"satu pikiran, sepenuh hati; sepenuh hati seseorang"
"いっそ";"isso";"lebih tepatnya; lebih cepat; lebih disukai"
"一帯";"ittai";"semua wilayah; seluruh wilayah, bentang (tanah); sistem; sabuk; daerah"
"一定";"ittei ; ichijou";"tetap; mapan; konstan; pasti; seragam; diatur; ditentukan; terstandarisasi; yakin"
"一敗";"ippai";"satu kekalahan"
"一日";"ippi ; tsuitachi ; ichinichi ; ichijitsu ; hitohi ; hitoe ; tsukitachi";"Hari pertama setiap bulan, 10 hari pertama bulan lunar ; satu hari, sepanjang hari (panjang); sepanjang hari, hari pertama setiap bulan ; hari pertama setiap bulan, sepuluh hari pertama bulan lunar"
"一変";"ippen";"perubahan total; tentang wajah"
"何時";"itsu ; nanji ; nandoki";"Kapan; pada pukul berapa; seberapa cepat, waktu normal; hari-hari biasa ; jam berapa ; Kapan; pada saat apa, jam berapa"
"何時か";"itsuka";"beberapa waktu; suatu hari nanti; Satu hari; suatu waktu atau lainnya; hari yang lain; pada waktunya"
"何時でも";"itsudemo ; nandokidemo";"kapan saja; selalu; kapan pun"
"何時の間にか";"itsunomanika";"sebelum orang mengetahuinya; sebelum seseorang menyadarinya; tanpa disadari; tidak sadar"
"何時までも";"itsumademo";"selamanya; untuk selamanya; selalu; selama ada yang suka; tanpa batas waktu; apa pun yang terjadi"
"何時も";"itsumo";"selalu; sepanjang waktu; setiap saat, tidak pernah, seperti biasanya; reguler; biasa"
"意図";"ito";"maksud; tujuan; desain"
"営む";"itonamu";"untuk menjalankan (bisnis); mengoperasikan; untuk melakukan; untuk berlatih (hukum, kedokteran, dll.), untuk melaksanakan; untuk melakukan; untuk menjalani (kehidupan), untuk mengadakan (upacara Buddha atau Shinto)"
"異動";"idou";"perubahan (personil); transfer; perombakan"
"挑む";"idomu";"untuk menantang (pertarungan, permainan, dll.); untuk memberikan tantangan; untuk bersaing untuk, mengatasi (misalnya suatu masalah); untuk mencoba; untuk mengejar (hadiah, rekor, dll.), untuk menekan (seseorang) untuk berhubungan seks; untuk membuat kemajuan ke"
"稲光";"inabikari";"(kilat) petir"
"古";"inishie ; furu";"jaman dahulu; zaman kuno ; barang bekas, lama; digunakan; sebelumnya"
"乾";"inui ; hoshi ; ken";"Barat laut ; pengeringan; kering ; qian (salah satu trigram I Ching: surga, barat laut)"
"祈り";"inori";"doa; permohonan"
"いびき";"ibiki";"keruh; mendengkur"
"今更";"imasara";"sekarang (ketika semuanya sudah sangat terlambat); pada tahap ini, sekali lagi; lagi"
"移民";"imin";"emigrasi; imigrasi, emigran; imigran"
"いやいや";"iyaiya";"TIDAK!; tidak tidak!; tidak, tidak sama sekali ; dengan enggan; enggan, menggelengkan kepala menolak (seperti anak kecil), tidak!; tidak tidak!; sama sekali tidak"
